,Topic,Count,TopicLabel,WordScore,Sentiment
64,63,28,63_new year_year_peace_happy new year,"[('new year', 0.041516842587899984), ('year', 0.033767136745594506), ('peace', 0.02755328727009839), ('happy new year', 0.02358379950498969), ('happy new', 0.02338363123200306), ('new', 0.022938560400138936), ('happy', 0.020794179174304036), ('may', 0.02027631523176321), ('wishes', 0.019408637171560182), ('new year may', 0.018702682624407396)]",positive
65,64,28,64_coronavirus covid19_ppe_donation medical_trailers move,"[('coronavirus covid19', 0.028915176339452023), ('ppe', 0.027520294368235623), ('donation medical', 0.02732165951093952), ('trailers move', 0.0252516979046459), ('move medical equipment', 0.0252516979046459), ('groceryindustry', 0.0252516979046459), ('coronavirus covid19 covid', 0.0252516979046459), ('trucking donation medical', 0.0252516979046459), ('trucking donation', 0.0252516979046459), ('trailers move medical', 0.0252516979046459)]",positive
66,65,28,65_woop_disparities_include_health diverse,"[('woop', 0.015427721847057827), ('disparities', 0.012572064531512314), ('include', 0.012438090642211807), ('health diverse', 0.012065423372954362), ('researching impact', 0.012065423372954362), ('today daily', 0.012065423372954362), ('studying researching impact', 0.012065423372954362), ('studying researching', 0.012065423372954362), ('became social', 0.012065423372954362), ('became social worker', 0.012065423372954362)]",positive
67,66,27,66_covid19 public health_covid19 public_grants businesses_tax,"[('covid19 public health', 0.028363069473593735), ('covid19 public', 0.027536702869449238), ('grants businesses', 0.02622943032750282), ('tax', 0.025526094538809153), ('unemployment', 0.024479550367707853), ('affected', 0.02306339573337785), ('grants property', 0.02304889021509168), ('grants property tax', 0.02304889021509168), ('storefronts affected government', 0.02304889021509168), ('storefronts affected', 0.02304889021509168)]",positive
68,67,27,67_covid19 real_alive covid19_life_minute,"[('covid19 real', 0.020324537337885723), ('alive covid19', 0.020324537337885723), ('life', 0.019538740844937907), ('minute', 0.018524837312782913), ('alive', 0.0176942523195383), ('life granted', 0.01757233352064602), ('greet', 0.01625962987030858), ('almost', 0.015381220131259657), ('issues friend mine', 0.013151990581025298), ('life day day', 0.013151990581025298)]",positive
69,68,26,68_canadas_canadas charity_support canadas charity_charity training,"[('canadas', 0.04189066481115729), ('canadas charity', 0.03668678238140596), ('support canadas charity', 0.03668678238140596), ('charity training', 0.03668678238140596), ('canadas charity training', 0.03668678238140596), ('support canadas', 0.034702834401472656), ('positive mental health', 0.029877371934715444), ('positive mental', 0.029877371934715444), ('mental health', 0.029419543172580387), ('mental', 0.029359160369986738)]",positive
70,69,26,69_shoes_poppy_thank friends wgu_clips pens workers,"[('shoes', 0.021515951638618483), ('poppy', 0.021515951638618483), ('thank friends wgu', 0.017138635550938044), ('clips pens workers', 0.017138635550938044), ('shirts clips pens', 0.017138635550938044), ('donation shirts clips', 0.017138635550938044), ('donation shirts', 0.017138635550938044), ('shirts clips', 0.017138635550938044), ('covid19 truly appreciate', 0.017138635550938044), ('clips pens', 0.017138635550938044)]",positive
71,70,26,70_quarantine_itll_food food_ameen quarantine making,"[('quarantine', 0.055009555891387854), ('itll', 0.024415729798628598), ('food food', 0.02192910607508723), ('ameen quarantine making', 0.01814474978368542), ('protection coronavirus', 0.01814474978368542), ('protection coronavirus ameen', 0.01814474978368542), ('god grant protection', 0.01814474978368542), ('quarantine making best', 0.01814474978368542), ('quarantine day', 0.01814474978368542), ('essential workers may', 0.01814474978368542)]",positive
72,71,26,71_pncs_pncs 15000_kampus covid19 safety_work support health,"[('pncs', 0.019950236466101456), ('pncs 15000', 0.019950236466101456), ('kampus covid19 safety', 0.019950236466101456), ('work support health', 0.019950236466101456), ('kids kampus', 0.019950236466101456), ('huntingtons', 0.019950236466101456), ('communities regional president', 0.019950236466101456), ('communities regional', 0.019950236466101456), ('kids kampus covid19', 0.019950236466101456), ('15000 grant huntingtons', 0.019950236466101456)]",positive
73,72,26,72_arcadia_support covid19_fund via_word mouth social,"[('arcadia', 0.020545581107397782), ('support covid19', 0.02016943765334308), ('fund via', 0.014574807143318045), ('word mouth social', 0.014574807143318045), ('workfromhome financialcrisis mentalhealthmatters', 0.014574807143318045), ('social media staysafe', 0.014574807143318045), ('need help support', 0.014574807143318045), ('readiness fund via', 0.014574807143318045), ('media staysafe workfromhome', 0.014574807143318045), ('emergency readiness fund', 0.014574807143318045)]",positive
74,73,26,73_service_bus donations main_way complying_health safety drive,"[('service', 0.02470893946901045), ('bus donations main', 0.01635676349113248), ('way complying', 0.01635676349113248), ('health safety drive', 0.01635676349113248), ('addition staff thoroughly', 0.01635676349113248), ('addition staff', 0.01635676349113248), ('sanitizing bus donations', 0.01635676349113248), ('ensure everyones', 0.01635676349113248), ('guidelines ensure everyones', 0.01635676349113248), ('guidelines ensure', 0.01635676349113248)]",positive
75,74,25,74_priority_health priority_priority dont_priority dont take,"[('priority', 0.07977873562872412), ('health priority', 0.03350380700145146), ('priority dont', 0.03008460090726104), ('priority dont take', 0.03008460090726104), ('selfcare priority', 0.03008460090726104), ('granted nourish', 0.03008460090726104), ('healing selflove patient', 0.03008460090726104), ('happiness priority', 0.03008460090726104), ('kind process', 0.03008460090726104), ('take granted nourish', 0.03008460090726104)]",positive
76,75,25,75_deliver_consuls louisiana small_token appreciation deep_emergency fund purchasing,"[('deliver', 0.016401495589090577), ('consuls louisiana small', 0.01617961442805162), ('token appreciation deep', 0.01617961442805162), ('emergency fund purchasing', 0.01617961442805162), ('equipment needed', 0.01617961442805162), ('deliver generous 12000', 0.01617961442805162), ('happy yesterday', 0.01617961442805162), ('happy yesterday make', 0.01617961442805162), ('hoag', 0.01617961442805162), ('fund purchasing', 0.01617961442805162)]",positive
77,76,25,76_fortworth healthiest city_healthcare workers recovering_regional cache_candle local health,"[('fortworth healthiest city', 0.0217560834784966), ('healthcare workers recovering', 0.0217560834784966), ('regional cache', 0.0217560834784966), ('candle local health', 0.0217560834784966), ('cache quickly hands', 0.0217560834784966), ('months donations', 0.0217560834784966), ('cache', 0.0217560834784966), ('region shoplocal donation', 0.0217560834784966), ('city texas', 0.0217560834784966), ('city texas amp', 0.0217560834784966)]",positive
78,77,25,77_get essential_sean_bio donations go_parents caregivers,"[('get essential', 0.02322411611949313), ('sean', 0.01634332048851291), ('bio donations go', 0.014247989796110742), ('parents caregivers', 0.014247989796110742), ('get essential medical', 0.014247989796110742), ('make difference today', 0.014247989796110742), ('help get essential', 0.014247989796110742), ('children muscular', 0.014247989796110742), ('medical supplies health', 0.014247989796110742), ('caregivers funds', 0.014247989796110742)]",positive
79,78,24,78_exercise_stress_manage_healthyheartday virtual amp,"[('exercise', 0.041006986104765185), ('stress', 0.02754308605500495), ('manage', 0.022593396011593492), ('healthyheartday virtual amp', 0.022063092466584704), ('virtual amp', 0.022063092466584704), ('ways exercise', 0.022063092466584704), ('health covid ask', 0.022063092466584704), ('covid ask', 0.022063092466584704), ('initiatives community', 0.022063092466584704), ('safe ways', 0.022063092466584704)]",positive
80,79,24,79_dental_dental health_dental health arlington_health arlington,"[('dental', 0.06102328310644309), ('dental health', 0.04974052710786301), ('dental health arlington', 0.04779204819334537), ('health arlington', 0.04722395070483343), ('arlington', 0.04626118422405036), ('mouth cancer', 0.02578680077765232), ('oral', 0.025734179796416738), ('dentist', 0.024615041878617402), ('oral health', 0.02413552106219921), ('mouth', 0.021795669556076966)]",positive
81,80,24,80_yall amazing closing_covid19 changed realestate_times taken_personnel yall,"[('yall amazing closing', 0.025945651706467426), ('covid19 changed realestate', 0.025945651706467426), ('times taken', 0.025945651706467426), ('personnel yall', 0.025945651706467426), ('times taken granted', 0.025945651706467426), ('personnel yall amazing', 0.025945651706467426), ('foremost thank first', 0.025945651706467426), ('foremost thank', 0.025945651706467426), ('first foremost thank', 0.025945651706467426), ('granted covid19 changed', 0.025945651706467426)]",positive
82,81,24,81_covid19 pandemic thank_pandemic thank_maternal childhood unit_unit raised 1000,"[('covid19 pandemic thank', 0.02010228420087088), ('pandemic thank', 0.018488929069487344), ('maternal childhood unit', 0.01752502744921621), ('unit raised 1000', 0.01752502744921621), ('nkch donation', 0.01752502744921621), ('great important work', 0.01752502744921621), ('nkch donation great', 0.01752502744921621), ('pandemic thank nkch', 0.01752502744921621), ('thank nkch donation', 0.01752502744921621), ('solidarity covid19 pandemic', 0.01752502744921621)]",positive
83,82,24,82_deadline_campaign_fundraising_keep momentum going,"[('deadline', 0.030443084889793148), ('campaign', 0.02725293010707327), ('fundraising', 0.023649442209185342), ('keep momentum going', 0.023147389745925406), ('momentum going', 0.023147389745925406), ('keep momentum', 0.022499167345173852), ('midnight', 0.022089690858022284), ('fundraising deadline', 0.021951268258415823), ('momentum', 0.020345913694427738), ('goal', 0.019973003118645232)]",positive
84,83,23,83_instruction_opioid_health safety students_safety students,"[('instruction', 0.027831569121254708), ('opioid', 0.025586530792865395), ('health safety students', 0.023861185905491387), ('safety students', 0.02170779243846845), ('health safety', 0.019345194524898482), ('opioid use', 0.01908894872439311), ('students', 0.015684641866762463), ('granting authority', 0.015440552818692698), ('instruction needed', 0.015440552818692698), ('afternoon consider', 0.015440552818692698)]",positive
85,84,23,84_carion_fenn_fenn foundation_carion fenn,"[('carion', 0.07548648198602084), ('fenn', 0.07548648198602084), ('fenn foundation', 0.07548648198602084), ('carion fenn', 0.07548648198602084), ('carion fenn foundation', 0.07548648198602084), ('chronicdisease', 0.07418792429292774), ('rarediseases', 0.07299408166499749), ('rarediseases chronicdisease health', 0.06991794825705949), ('today carion', 0.06991794825705949), ('support mentalhealth rarediseases', 0.06991794825705949)]",positive
86,85,23,85_health due_town hall firstever_durham immigrant_join recovery,"[('health due', 0.029176986810388845), ('town hall firstever', 0.029176986810388845), ('durham immigrant', 0.029176986810388845), ('join recovery', 0.029176986810388845), ('meeting english spanish', 0.029176986810388845), ('hall firstever', 0.029176986810388845), ('join recovery amp', 0.029176986810388845), ('meeting english', 0.029176986810388845), ('covid19 join recovery', 0.029176986810388845), ('security amp health', 0.029176986810388845)]",positive
87,86,23,86_intel_covid home_covid home program_nations foundations covid19,"[('intel', 0.03255430639817146), ('covid home', 0.01814474978368542), ('covid home program', 0.01814474978368542), ('nations foundations covid19', 0.01814474978368542), ('nations foundations', 0.01814474978368542), ('partner intel fight', 0.01814474978368542), ('free hospital beds', 0.01814474978368542), ('beds intel awards', 0.01814474978368542), ('health organization postmalone', 0.01814474978368542), ('foundations covid19', 0.01814474978368542)]",positive
88,87,23,87_quarantine_isolation_health covid corona_fires ourselvesjust,"[('quarantine', 0.035592299424159264), ('isolation', 0.033245979923740086), ('health covid corona', 0.024824228646462936), ('fires ourselvesjust', 0.024824228646462936), ('fire isolation quarantine', 0.024824228646462936), ('quarantine charity', 0.024824228646462936), ('fighting fires ourselvesjust', 0.024824228646462936), ('fighting fires', 0.024824228646462936), ('us fighting', 0.024824228646462936), ('ff4vaughan', 0.024824228646462936)]",positive
89,88,23,88_son_best_doctors amp_nurses world honestly,"[('son', 0.020105713312978356), ('best', 0.015538899457156655), ('doctors amp', 0.015139338129171455), ('nurses world honestly', 0.01454359124416283), ('rt donations like', 0.01454359124416283), ('receive best', 0.01454359124416283), ('receive best care', 0.01454359124416283), ('best doctors', 0.01454359124416283), ('amp clinics', 0.01454359124416283), ('amp clinics running', 0.01454359124416283)]",positive
90,89,23,89_epilepsy_women_tv_charity,"[('epilepsy', 0.022999728524135704), ('women', 0.018503235507871772), ('tv', 0.015407130181752535), ('charity', 0.013804821998182193), ('involves putting sick', 0.011940700659602729), ('care system involves', 0.011940700659602729), ('one eddies', 0.011940700659602729), ('doctors connecticut', 0.011940700659602729), ('beg donations help', 0.011940700659602729), ('fund run', 0.011940700659602729)]",positive
91,90,23,90_pizza_pizzas_pizza donations_jjr,"[('pizza', 0.07335084420634522), ('pizzas', 0.04102371159346995), ('pizza donations', 0.025792805716888308), ('jjr', 0.021341681888429994), ('nmccl', 0.016690502332586867), ('somegoodnews', 0.016690502332586867), ('generous donation 400', 0.016690502332586867), ('nmccl covid19', 0.016690502332586867), ('pizzas health care', 0.016690502332586867), ('pizzas health', 0.016690502332586867)]",positive
92,91,22,91_cancer_cancerawareness_cancer awareness_fitness cancer awareness,"[('cancer', 0.034102292084183326), ('cancerawareness', 0.024073285335762425), ('cancer awareness', 0.022335871334300976), ('fitness cancer awareness', 0.019918903095867996), ('cancer awareness event', 0.019918903095867996), ('charity week', 0.019918903095867996), ('cancer cancerevent', 0.019918903095867996), ('fitness cancer', 0.019918903095867996), ('cancerevent', 0.019918903095867996), ('sept 19th', 0.019918903095867996)]",positive
93,92,22,92_coronavirus_ppe donation amounts_coronavirus fight supplying_donation amounts go,"[('coronavirus', 0.03845661112745403), ('ppe donation amounts', 0.027709500835635163), ('coronavirus fight supplying', 0.027709500835635163), ('donation amounts go', 0.027709500835635163), ('donation amounts', 0.027709500835635163), ('fight supplying local', 0.027709500835635163), ('go directly protect', 0.027709500835635163), ('amounts go directly', 0.027709500835635163), ('amounts go', 0.027709500835635163), ('healthcare workers ppe', 0.027709500835635163)]",positive
94,93,22,93_covid19 pandemic thankyou_adidas_canada made generous_workers comfortable,"[('covid19 pandemic thankyou', 0.032069879139719884), ('adidas', 0.032069879139719884), ('canada made generous', 0.032069879139719884), ('workers comfortable', 0.032069879139719884), ('week adidas canada', 0.032069879139719884), ('pandemic thankyou', 0.032069879139719884), ('week adidas', 0.032069879139719884), ('workers comfortable covid19', 0.032069879139719884), ('adidas canada', 0.032069879139719884), ('adidas canada made', 0.032069879139719884)]",positive
95,94,22,94_pathway_coronavirus covid19_positive covid19_happen coronavirus covid19,"[('pathway', 0.024731998376924465), ('coronavirus covid19', 0.02308141269201872), ('positive covid19', 0.021821653643123926), ('happen coronavirus covid19', 0.021443795198900953), ('immigrants covid19 relief', 0.021443795198900953), ('relief efforts recognizing', 0.021443795198900953), ('strong editorial', 0.021443795198900953), ('see put', 0.021443795198900953), ('strong editorial including', 0.021443795198900953), ('recognizing fighting make', 0.021443795198900953)]",positive
96,95,22,95_08032022_international medical_grants usa canada_healthcare institutions agencie,"[('08032022', 0.08038664812820584), ('international medical', 0.08038664812820584), ('grants usa canada', 0.08038664812820584), ('healthcare institutions agencie', 0.08038664812820584), ('schools healthcare institutions', 0.08038664812820584), ('international medical schools', 0.08038664812820584), ('usa canada international', 0.08038664812820584), ('institutions agencie', 0.08038664812820584), ('institutions agencie due', 0.08038664812820584), ('healthcare institutions', 0.08038664812820584)]",positive
97,96,22,96_amp_lord_granted_ill right,"[('amp', 0.01799662374254295), ('lord', 0.016637706475730117), ('granted', 0.015857833830223475), ('ill right', 0.01575283366221682), ('6am covering', 0.01575283366221682), ('health az covid', 0.01575283366221682), ('health az', 0.01575283366221682), ('behind bright amp', 0.01575283366221682), ('behind bright', 0.01575283366221682), ('az covid experience', 0.01575283366221682)]",positive
98,97,22,97_holiday_giving_holiday season_holiday season give,"[('holiday', 0.043842824387854654), ('giving', 0.034004244124149124), ('holiday season', 0.03378869171042795), ('holiday season give', 0.030594509397214618), ('season give', 0.030594509397214618), ('charity community covid', 0.030594509397214618), ('visit read new', 0.030594509397214618), ('visit read', 0.030594509397214618), ('support charity community', 0.030594509397214618), ('covid19 toronto ontario', 0.030594509397214618)]",positive
99,98,22,98_lifesavers essentialworkers vulnerable_ceos theyre_vulnerable society using_using hefty donations,"[('lifesavers essentialworkers vulnerable', 0.02839445478887559), ('ceos theyre', 0.02839445478887559), ('vulnerable society using', 0.02839445478887559), ('using hefty donations', 0.02839445478887559), ('amp cozy relationships', 0.02839445478887559), ('vulnerable society', 0.02839445478887559), ('relationships ceos', 0.02839445478887559), ('relationships ceos theyre', 0.02839445478887559), ('vaccines frontline healthcare', 0.02839445478887559), ('vaccines frontline', 0.02839445478887559)]",positive
100,99,22,99_difficult_thanks_thanks generous_fomfam loans applynow,"[('difficult', 0.019189650919391243), ('thanks', 0.018340975362201514), ('thanks generous', 0.018219426982325263), ('fomfam loans applynow', 0.018113723461722183), ('fomfam', 0.018113723461722183), ('important donation thoughts', 0.018113723461722183), ('covid19 fom', 0.018113723461722183), ('great friday stay', 0.018113723461722183), ('generosity hopefully meet', 0.018113723461722183), ('appreciate generosity hopefully', 0.018113723461722183)]",positive
101,100,22,100_homes workers_workers frontlines etc_charity helping hospitals_elderly homes,"[('homes workers', 0.015968134350083107), ('workers frontlines etc', 0.015968134350083107), ('charity helping hospitals', 0.015968134350083107), ('elderly homes', 0.015968134350083107), ('wed happy make', 0.015968134350083107), ('elderly homes workers', 0.015968134350083107), ('charitytuesday', 0.015968134350083107), ('covid19 charity helping', 0.015968134350083107), ('wed happy', 0.015968134350083107), ('would positive', 0.015968134350083107)]",positive
102,101,22,101_keeping_course healthcare heroes_frontline essential immigrant_us safe keeping,"[('keeping', 0.02950210606279425), ('course healthcare heroes', 0.026434168161191703), ('frontline essential immigrant', 0.026434168161191703), ('us safe keeping', 0.026434168161191703), ('thank work care', 0.026434168161191703), ('single frontline', 0.026434168161191703), ('year happy 2021', 0.026434168161191703), ('single frontline essential', 0.026434168161191703), ('every single frontline', 0.026434168161191703), ('safe keeping', 0.026434168161191703)]",positive
103,102,22,102_marathon_dance marathon_dance_change kids,"[('marathon', 0.05398793010870222), ('dance marathon', 0.050674729015698895), ('dance', 0.04555107557308524), ('change kids', 0.026889548564724277), ('change kids health', 0.026889548564724277), ('change', 0.02647816061372421), ('cmn', 0.026048247006938578), ('kids health', 0.025337364507849448), ('need help', 0.02530224439543652), ('2022 change', 0.025070500756050863)]",positive
104,103,22,103_check latest opening_fundraisingjobs_latest opening_fundraising campaign,"[('check latest opening', 0.022924568780410735), ('fundraisingjobs', 0.022924568780410735), ('latest opening', 0.022924568780410735), ('fundraising campaign', 0.02143769466972777), ('check latest', 0.019806112497802026), ('fundraising', 0.018871166161805182), ('canada fundraising', 0.017928416827842672), ('excited', 0.016267856624584784), ('opening', 0.016080198612640945), ('young people', 0.014945001519813103)]",positive
105,104,22,104_medicaid_expand medicaid_release_expand,"[('medicaid', 0.02834442083120639), ('expand medicaid', 0.02318903004015218), ('release', 0.016834662659849634), ('expand', 0.014951258535123475), ('release national data', 0.013745119568012713), ('elevated', 0.013745119568012713), ('safety net orgs', 0.013745119568012713), ('elevated unemployment insurance', 0.013745119568012713), ('elevated unemployment', 0.013745119568012713), ('educate congressional members', 0.013745119568012713)]",positive
106,105,21,105_erhc_apply_montana_funding check,"[('erhc', 0.028210142457497315), ('apply', 0.02530822231626708), ('montana', 0.02409521811794362), ('funding check', 0.020511456277209607), ('interested', 0.01909390206196942), ('region', 0.017091970548860032), ('info', 0.016255576132745832), ('comes livingston', 0.01604121505649081), ('nonprofits apply', 0.01604121505649081), ('relief fund partnership', 0.01604121505649081)]",positive
107,106,21,106_protest_protests_protesting_protestors,"[('protest', 0.04542059368020977), ('protests', 0.03362811550761247), ('protesting', 0.019030799136179614), ('protestors', 0.01427309935213471), ('blacklivesmatter', 0.011945692894901768), ('unable', 0.011945692894901768), ('blm', 0.011945692894901768), ('etc', 0.011762587756343186), ('links', 0.0114738381257909), ('mail well', 0.010495647713536158)]",positive
108,107,21,107_open_toronto_open daily_year office reopen,"[('open', 0.044777567527177334), ('toronto', 0.02955184356630362), ('open daily', 0.027085632698519862), ('year office reopen', 0.02379572953116692), ('dr marco prepping', 0.02379572953116692), ('marco prepping wonderful', 0.02379572953116692), ('grateful charity', 0.02379572953116692), ('prepping wonderful donations', 0.02379572953116692), ('truly grateful year', 0.02379572953116692), ('grateful year', 0.02379572953116692)]",positive
109,108,21,108_cream sugar_sugar_cream_cream sugar cream,"[('cream sugar', 0.059044543836680535), ('sugar', 0.0533937622934141), ('cream', 0.05258337713550217), ('cream sugar cream', 0.04188554389318036), ('sugar cream', 0.04188554389318036), ('sugar cream sugar', 0.04188554389318036), ('dinner', 0.03395162457980302), ('peas', 0.03275706065274058), ('raw', 0.02669688114670705), ('tuna noodles', 0.02310023398633425)]",positive
110,109,21,109_pie_staff know_hospital staff know_nurses hospital staff,"[('pie', 0.0641231778859871), ('staff know', 0.060314483897851726), ('hospital staff know', 0.060314483897851726), ('nurses hospital staff', 0.060314483897851726), ('nurses hospital', 0.056579274605282746), ('hospital staff', 0.04973032302994025), ('help community', 0.04945108034423341), ('slice pie', 0.04675926950844375), ('comfort food', 0.04539692405454482), ('slice', 0.04539692405454482)]",positive
111,110,21,110_childrens_money_dekalb_childrens hospital,"[('childrens', 0.02232516794735127), ('money', 0.02008053022543259), ('dekalb', 0.019613799547353608), ('childrens hospital', 0.017699694975848956), ('purse', 0.016945711130504578), ('hospital', 0.015306762112364179), ('extralife2020', 0.014710349660515204), ('oakville', 0.014222728754170359), ('dallas childrens', 0.014222728754170359), ('dallas childrens health', 0.014222728754170359)]",positive
112,111,21,111_fed_immigrants_immigranthealthheroes allofus_doctors farm,"[('fed', 0.032686591205037994), ('immigrants', 0.027834367452829654), ('immigranthealthheroes allofus', 0.027494869038307335), ('doctors farm', 0.027494869038307335), ('nurses doctors farm', 0.027494869038307335), ('home safe well', 0.027494869038307335), ('immigrants frontlines', 0.027494869038307335), ('doctors farm workers', 0.027494869038307335), ('workers ensure americans', 0.027494869038307335), ('workers ensure', 0.027494869038307335)]",positive
113,112,21,112_privileges_privilege_privileges granted_privileges granted state,"[('privileges', 0.02867007350418815), ('privilege', 0.022405348775756357), ('privileges granted', 0.017976182083911017), ('privileges granted state', 0.017976182083911017), ('right appear', 0.017976182083911017), ('granting greater', 0.017976182083911017), ('regardless health', 0.017976182083911017), ('grants mps right', 0.017976182083911017), ('believe parliamentary privilege', 0.017976182083911017), ('mps right appear', 0.017976182083911017)]",positive
114,113,21,113_protect_workers prevent companies_workers prevent_undermining cbas,"[('protect', 0.07529591265540178), ('workers prevent companies', 0.07097304206486668), ('workers prevent', 0.07097304206486668), ('undermining cbas', 0.07097304206486668), ('bankruptcy protections', 0.07097304206486668), ('bankruptcy protections workers', 0.07097304206486668), ('safe covid19 time', 0.07097304206486668), ('bankruptcy', 0.07097304206486668), ('us grants airlines', 0.07097304206486668), ('workers frontlines keeping', 0.07097304206486668)]",positive
115,114,20,114_security_food security national_security national security_security national,"[('security', 0.08193408192618276), ('food security national', 0.056495566817568205), ('security national security', 0.056495566817568205), ('security national', 0.056495566817568205), ('national security', 0.054584069096133524), ('worker health safety', 0.05121601070285574), ('farm worker health', 0.05121601070285574), ('immigrant farm worker', 0.04932605087032224), ('immigrant farm', 0.04778277157960707), ('worker health', 0.04778277157960707)]",positive
116,115,20,115_school_improve safety_proposals_lockland amp arlington,"[('school', 0.019448699366686733), ('improve safety', 0.014573513544071421), ('proposals', 0.013022741008924761), ('lockland amp arlington', 0.011083968773711952), ('schools choice', 0.011083968773711952), ('app lovelockland pantherpride', 0.011083968773711952), ('arlington heights', 0.011083968773711952), ('arlington heights ham', 0.011083968773711952), ('mckinney', 0.011083968773711952), ('mayor fuller improve', 0.011083968773711952)]",positive
117,116,20,116_osler_nftartist_osler health_william osler health,"[('osler', 0.0661223350202669), ('nftartist', 0.035629572988226374), ('osler health', 0.03357307797676557), ('william osler health', 0.03357307797676557), ('william osler', 0.03357307797676557), ('osler health system', 0.03357307797676557), ('william', 0.03302388766124456), ('nft', 0.02878109636121936), ('fundraising', 0.027418511033605462), ('fundraising covid19', 0.025906087841446816)]",positive
118,117,20,117_border security_sensible environmentalism_environmentalism_sensible,"[('border security', 0.03851075532853342), ('sensible environmentalism', 0.03180365497593672), ('environmentalism', 0.03180365497593672), ('sensible', 0.03128340898231518), ('security', 0.0298593806287544), ('border', 0.027820643989194566), ('pensacola', 0.022244308831813327), ('pensacola beach', 0.022244308831813327), ('people jobs', 0.021094853275027935), ('remember', 0.020207249621318528)]",positive
119,118,20,118_check page please_page please donate_page please_check page,"[('check page please', 0.07133991923917946), ('page please donate', 0.0703906203690737), ('page please', 0.0703906203690737), ('check page', 0.06950710941797446), ('donate thank justgiving', 0.066335085625387), ('please donate thank', 0.066335085625387), ('thank justgiving', 0.06539492596924784), ('justgiving', 0.06539492596924784), ('donate thank', 0.060941976707984305), ('please donate', 0.051435217291491114)]",positive
120,119,20,119_masks_connected_lee made_appreciate weareinthistogether,"[('masks', 0.028223196391030547), ('connected', 0.023728932391560688), ('lee made', 0.023161515227753483), ('appreciate weareinthistogether', 0.023161515227753483), ('weareinthistogether peoplehelpingpeople', 0.023161515227753483), ('appreciate weareinthistogether peoplehelpingpeople', 0.023161515227753483), ('lee made masks', 0.023161515227753483), ('weareinthistogether peoplehelpingpeople covidtogether', 0.023161515227753483), ('covidtogether', 0.023161515227753483), ('made masks picked', 0.023161515227753483)]",positive
121,120,20,120_diapers_wipes_formula_clothes,"[('diapers', 0.04594964434025376), ('wipes', 0.02297482217012688), ('formula', 0.02099455269020457), ('clothes', 0.01988906027987923), ('ensure families staying', 0.01830290073025192), ('know donation kn95', 0.01830290073025192), ('healthy critical', 0.01830290073025192), ('donation kn95 mask', 0.01830290073025192), ('time appreciate partnership', 0.01830290073025192), ('much letting', 0.01830290073025192)]",positive
122,121,20,121_local hospital_kawartha_donations specific supplies_hospital needs,"[('local hospital', 0.021430297101066392), ('kawartha', 0.02095444839311714), ('donations specific supplies', 0.017437838257926577), ('hospital needs', 0.017437838257926577), ('new local', 0.017437838257926577), ('needs donations specific', 0.017437838257926577), ('exec determined', 0.017437838257926577), ('new local hospital', 0.017437838257926577), ('patients talk', 0.017437838257926577), ('talk exec determined', 0.017437838257926577)]",positive
123,122,20,122_fda_emergency use_authorization_emergency use authorization,"[('fda', 0.058627704461723246), ('emergency use', 0.057396307440817855), ('authorization', 0.04356374763814589), ('emergency use authorization', 0.04057340353271975), ('use authorization', 0.04057340353271975), ('full approval', 0.03641363798573382), ('vaccine', 0.03512913807077223), ('pfizer', 0.03408185971319196), ('use', 0.032791074767815113), ('biden', 0.032511438580564274)]",positive
124,123,19,123_frontline_enough endless work_worker cannot_work incredible,"[('frontline', 0.027572452075120952), ('enough endless work', 0.02392495214910063), ('worker cannot', 0.02392495214910063), ('work incredible', 0.02392495214910063), ('endless work', 0.02392495214910063), ('endless work incredible', 0.02392495214910063), ('enough endless', 0.02392495214910063), ('worker cannot thank', 0.02392495214910063), ('thank enough endless', 0.02392495214910063), ('healthcare worker cannot', 0.02392495214910063)]",positive
125,124,19,124_bag_bags_purchased_purchased donation bag,"[('bag', 0.045500614626953095), ('bags', 0.04107918318642249), ('purchased', 0.02810494232230977), ('purchased donation bag', 0.023588174718791047), ('covid19 covid19unit healthheroes', 0.023588174718791047), ('today covid19 covid19unit', 0.023588174718791047), ('covid19 covid19unit', 0.023588174718791047), ('thankyoutreats dignityhealth emergency', 0.023588174718791047), ('thank everyone purchased', 0.023588174718791047), ('thankyoutreats', 0.023588174718791047)]",positive
126,125,19,125_wash hands_wash_lift bar act_services immigrant families,"[('wash hands', 0.03636043001047134), ('wash', 0.032264140045399105), ('lift bar act', 0.03015640186408028), ('services immigrant families', 0.03015640186408028), ('social services immigrant', 0.03015640186408028), ('restore critical healthcare', 0.03015640186408028), ('lift bar', 0.03015640186408028), ('bar act', 0.03015640186408028), ('critical healthcare social', 0.03015640186408028), ('critical healthcare', 0.03015640186408028)]",positive
127,126,19,126_talk immigrants covid19_lets talk immigrants_talk immigrants_lets talk,"[('talk immigrants covid19', 0.04717980845935217), ('lets talk immigrants', 0.04717980845935217), ('talk immigrants', 0.04717980845935217), ('lets talk', 0.04366652181140011), ('immigrants covid19', 0.04311843955250676), ('amp healthcare', 0.037364576196160876), ('join rsvp', 0.03360513931130222), ('townhall lets', 0.03360513931130222), ('immigrants covid19 jobs', 0.03360513931130222), ('im attending townhall', 0.03360513931130222)]",positive
